@RELATION AuthorRecognition

@ATTRIBUTE ExclamationSentences REAL
@ATTRIBUTE InverseSentences REAL
@ATTRIBUTE NegatifSentences REAL
@ATTRIBUTE Connectives REAL
@ATTRIBUTE Nums REAL
@ATTRIBUTE Pronouns REAL
@ATTRIBUTE QuestionWords REAL
@ATTRIBUTE Abbreviations REAL
@ATTRIBUTE Times REAL
@ATTRIBUTE ColonSize REAL
@ATTRIBUTE CommaSize REAL
@ATTRIBUTE EllipsisPointSize REAL
@ATTRIBUTE HypenSize REAL
@ATTRIBUTE PointSize REAL
@ATTRIBUTE QuotationSize REAL
@ATTRIBUTE SemicolonSize REAL
@ATTRIBUTE ExlamationSize REAL
@ATTRIBUTE ParanthesisSize REAL
@ATTRIBUTE QuestionMarkSize REAL
@ATTRIBUTE CapitalLetterSize REAL
@ATTRIBUTE AverageSentencesLength REAL
@ATTRIBUTE AverageWordCountPerSentences REAL
@ATTRIBUTE AverageWordLength REAL
@ATTRIBUTE Dugasts REAL
@ATTRIBUTE Guiard REAL
@ATTRIBUTE Maas REAL
@ATTRIBUTE Rubet REAL
@ATTRIBUTE Sichel REAL
@ATTRIBUTE TypeTokenRatio REAL
@ATTRIBUTE AUTHOR {Taha-Akyol,Mehmet-Ali-Birand,Leyla-İpekçi,Ekrem-Dumanlı,Rasim-Ozan,Mehmet-Barlas,A-Turan-Alkan,Can-Ataklı,Reha-Muhtar,Rıdvan-Dilmen,Haşmet-Babaoğlu,Meryem-Koray,Nazlı-Ilıcak,Gözde-Bedeloğlu,Nazan-Bekiroğlu,Mehmet-Demirkol,Okay-Karacan,Hüseyin-Gülerce,İclal-Aydın,Ahmet-Çakar}

@DATA
16.0,316.0,450.0,2434.0,53.0,46.0,2086.0,521.0,8.0,17.0,292.0,61.0,17.0,486.0,0.0,884.0,8.0,17.0,88.0,24.0,78.0,10.0,6.0,740.0,2010.0,36.0,608.0,103.0,75.0,Mehmet-Ali-Birand
0.0,367.0,367.0,4444.0,42.0,48.0,202.0,202.0,16.0,30.0,222.0,121.0,30.0,565.0,0.0,1010.0,0.0,0.0,20.0,18.0,77.0,10.0,6.0,706.0,1878.0,37.0,608.0,74.0,78.0,Mehmet-Ali-Birand
9.0,307.0,326.0,3389.0,56.0,39.0,953.0,211.0,22.0,10.0,279.0,48.0,43.0,526.0,10.0,1075.0,5.0,10.0,53.0,21.0,69.0,9.0,6.0,855.0,2437.0,34.0,607.0,93.0,71.0,Mehmet-Ali-Birand
0.0,257.0,114.0,4189.0,64.0,36.0,0.0,837.0,44.0,41.0,291.0,41.0,13.0,472.0,27.0,0.0,0.0,111.0,0.0,30.0,82.0,11.0,6.0,629.0,1543.0,39.0,605.0,89.0,74.0,Mehmet-Ali-Birand
13.0,337.0,364.0,3612.0,53.0,44.0,433.0,144.0,26.0,39.0,176.0,9.0,78.0,627.0,0.0,0.0,9.0,0.0,58.0,29.0,75.0,9.0,6.0,778.0,2090.0,35.0,604.0,103.0,71.0,Mehmet-Ali-Birand
31.0,412.0,301.0,4406.0,59.0,32.0,766.0,191.0,17.0,31.0,220.0,62.0,31.0,472.0,0.0,787.0,15.0,94.0,62.0,33.0,68.0,9.0,6.0,721.0,1973.0,37.0,611.0,82.0,79.0,Mehmet-Ali-Birand
27.0,283.0,297.0,4375.0,30.0,29.0,729.0,364.0,34.0,17.0,156.0,119.0,34.0,598.0,6.0,680.0,13.0,13.0,34.0,22.0,57.0,7.0,6.0,887.0,2505.0,33.0,604.0,91.0,68.0,Mehmet-Ali-Birand
0.0,277.0,462.0,3512.0,33.0,45.0,206.0,826.0,41.0,19.0,346.0,28.0,48.0,490.0,19.0,0.0,0.0,19.0,28.0,27.0,73.0,9.0,6.0,702.0,1872.0,37.0,609.0,75.0,78.0,Mehmet-Ali-Birand
41.0,402.0,329.0,4645.0,33.0,63.0,116.0,232.0,23.0,6.0,234.0,63.0,6.0,613.0,0.0,0.0,25.0,12.0,37.0,25.0,68.0,9.0,6.0,830.0,2303.0,34.0,605.0,71.0,72.0,Mehmet-Ali-Birand
0.0,327.0,436.0,5942.0,47.0,37.0,1018.0,169.0,15.0,11.0,309.0,0.0,23.0,571.0,0.0,0.0,0.0,23.0,59.0,33.0,87.0,11.0,6.0,740.0,1948.0,36.0,604.0,101.0,72.0,Mehmet-Ali-Birand
19.0,288.0,211.0,3094.0,23.0,59.0,0.0,0.0,34.0,8.0,380.0,53.0,17.0,504.0,0.0,884.0,8.0,17.0,0.0,19.0,81.0,10.0,6.0,714.0,1882.0,37.0,606.0,60.0,77.0,Mehmet-Ali-Birand
39.0,302.0,381.0,3322.0,36.0,48.0,664.0,166.0,38.0,33.0,285.0,25.0,8.0,546.0,0.0,840.0,25.0,16.0,50.0,30.0,60.0,8.0,6.0,741.0,1899.0,36.0,601.0,98.0,69.0,Mehmet-Ali-Birand
0.0,357.0,471.0,4063.0,30.0,31.0,1596.0,145.0,36.0,26.0,411.0,32.0,39.0,411.0,6.0,0.0,0.0,0.0,71.0,25.0,76.0,10.0,6.0,770.0,1969.0,36.0,598.0,94.0,67.0,Mehmet-Ali-Birand
0.0,409.0,371.0,3312.0,47.0,40.0,1138.0,517.0,30.0,27.0,225.0,38.0,49.0,527.0,0.0,549.0,0.0,32.0,93.0,28.0,71.0,9.0,6.0,856.0,2387.0,34.0,604.0,82.0,70.0,Mehmet-Ali-Birand
30.0,287.0,348.0,1535.0,34.0,63.0,383.0,191.0,30.0,8.0,330.0,56.0,8.0,540.0,0.0,0.0,16.0,16.0,24.0,19.0,60.0,8.0,6.0,720.0,1958.0,37.0,610.0,105.0,76.0,Mehmet-Ali-Birand
17.0,339.0,303.0,4243.0,40.0,33.0,922.0,369.0,25.0,33.0,247.0,11.0,78.0,505.0,11.0,0.0,11.0,22.0,78.0,33.0,79.0,10.0,6.0,721.0,1864.0,37.0,603.0,101.0,71.0,Mehmet-Ali-Birand
0.0,491.0,360.0,2692.0,32.0,30.0,769.0,384.0,48.0,37.0,205.0,74.0,65.0,570.0,0.0,0.0,0.0,18.0,28.0,25.0,64.0,8.0,6.0,711.0,1819.0,37.0,603.0,84.0,73.0,Mehmet-Ali-Birand
0.0,391.0,405.0,3215.0,53.0,53.0,1378.0,153.0,36.0,7.0,261.0,74.0,22.0,567.0,0.0,746.0,0.0,14.0,44.0,19.0,66.0,9.0,6.0,762.0,2007.0,36.0,602.0,74.0,72.0,Mehmet-Ali-Birand
16.0,344.0,278.0,3886.0,53.0,42.0,353.0,1060.0,26.0,24.0,349.0,48.0,0.0,487.0,16.0,0.0,8.0,32.0,32.0,32.0,72.0,9.0,6.0,729.0,1878.0,37.0,602.0,76.0,72.0,Mehmet-Ali-Birand
29.0,446.0,368.0,3977.0,44.0,40.0,454.0,227.0,25.0,9.0,247.0,85.0,33.0,533.0,0.0,476.0,14.0,38.0,33.0,22.0,68.0,8.0,6.0,840.0,2403.0,34.0,608.0,82.0,74.0,Mehmet-Ali-Birand
21.0,439.0,241.0,4032.0,46.0,46.0,230.0,1152.0,29.0,44.0,318.0,22.0,5.0,541.0,5.0,1675.0,11.0,22.0,11.0,31.0,75.0,10.0,6.0,831.0,2294.0,34.0,604.0,73.0,72.0,Mehmet-Ali-Birand
0.0,333.0,244.0,3652.0,38.0,36.0,228.0,1598.0,34.0,10.0,391.0,43.0,0.0,521.0,10.0,0.0,0.0,21.0,0.0,30.0,77.0,10.0,6.0,676.0,1744.0,38.0,607.0,98.0,75.0,Mehmet-Ali-Birand
0.0,264.0,397.0,3846.0,49.0,44.0,142.0,427.0,25.0,11.0,360.0,76.0,23.0,473.0,0.0,0.0,0.0,47.0,5.0,17.0,83.0,11.0,6.0,784.0,2155.0,35.0,606.0,101.0,73.0,Mehmet-Ali-Birand
0.0,431.0,362.0,3074.0,41.0,50.0,180.0,904.0,45.0,19.0,411.0,9.0,9.0,539.0,0.0,0.0,0.0,0.0,9.0,21.0,74.0,9.0,6.0,726.0,1900.0,37.0,604.0,85.0,73.0,Mehmet-Ali-Birand
15.0,484.0,242.0,3225.0,46.0,36.0,1209.0,0.0,22.0,20.0,130.0,50.0,90.0,610.0,0.0,0.0,10.0,0.0,90.0,22.0,57.0,7.0,6.0,697.0,1733.0,37.0,600.0,108.0,69.0,Mehmet-Demirkol
0.0,304.0,521.0,5970.0,49.0,49.0,0.0,0.0,34.0,0.0,76.0,38.0,0.0,846.0,0.0,0.0,0.0,0.0,38.0,21.0,69.0,9.0,6.0,514.0,1213.0,44.0,616.0,98.0,77.0,Mehmet-Demirkol
0.0,562.0,250.0,4032.0,40.0,44.0,0.0,0.0,36.0,0.0,125.0,50.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,21.0,55.0,8.0,5.0,557.0,1352.0,42.0,614.0,61.0,80.0,Mehmet-Demirkol
0.0,476.0,476.0,5392.0,78.0,53.0,0.0,0.0,24.0,0.0,266.0,33.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,17.0,70.0,10.0,5.0,517.0,1218.0,43.0,616.0,86.0,77.0,Mehmet-Demirkol
0.0,500.0,214.0,4950.0,99.0,49.0,0.0,0.0,9.0,0.0,55.0,111.0,0.0,833.0,0.0,0.0,0.0,0.0,0.0,23.0,63.0,8.0,6.0,390.0,885.0,50.0,645.0,89.0,80.0,Mehmet-Demirkol
0.0,400.0,450.0,3932.0,50.0,78.0,0.0,0.0,33.0,0.0,371.0,0.0,85.0,542.0,0.0,0.0,0.0,0.0,0.0,24.0,78.0,10.0,6.0,489.0,1116.0,45.0,616.0,80.0,76.0,Mehmet-Demirkol
0.0,360.0,280.0,3108.0,51.0,36.0,0.0,0.0,15.0,29.0,235.0,0.0,58.0,676.0,0.0,0.0,0.0,0.0,0.0,22.0,63.0,8.0,6.0,506.0,1180.0,44.0,616.0,73.0,78.0,Mehmet-Demirkol
52.0,403.0,315.0,4494.0,29.0,92.0,1123.0,449.0,26.0,10.0,178.0,73.0,63.0,610.0,0.0,0.0,31.0,0.0,31.0,27.0,57.0,8.0,5.0,673.0,1659.0,38.0,601.0,108.0,70.0,Mehmet-Demirkol
23.0,395.0,348.0,3273.0,83.0,74.0,0.0,297.0,53.0,0.0,87.0,70.0,0.0,807.0,0.0,0.0,17.0,0.0,17.0,23.0,58.0,8.0,5.0,607.0,1391.0,40.0,597.0,58.0,71.0,Mehmet-Demirkol
0.0,238.0,523.0,5789.0,42.0,36.0,0.0,0.0,15.0,0.0,200.0,66.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,28.0,66.0,9.0,5.0,505.0,1204.0,44.0,620.0,66.0,81.0,Mehmet-Demirkol
0.0,523.0,190.0,4838.0,86.0,59.0,0.0,0.0,21.0,0.0,214.0,35.0,0.0,714.0,0.0,3571.0,0.0,0.0,0.0,22.0,66.0,9.0,5.0,499.0,1165.0,44.0,618.0,62.0,80.0,Mehmet-Demirkol
27.0,513.0,297.0,3571.0,45.0,77.0,324.0,0.0,32.0,33.0,186.0,33.0,84.0,559.0,0.0,0.0,16.0,33.0,50.0,19.0,66.0,9.0,6.0,600.0,1481.0,40.0,609.0,69.0,78.0,Mehmet-Demirkol
310.0,551.0,241.0,5454.0,45.0,50.0,0.0,0.0,63.0,0.0,270.0,41.0,0.0,500.0,0.0,0.0,187.0,0.0,0.0,31.0,59.0,8.0,5.0,531.0,1254.0,43.0,613.0,59.0,79.0,Mehmet-Demirkol
80.0,440.0,360.0,6250.0,67.0,28.0,0.0,0.0,28.0,25.0,175.0,75.0,50.0,600.0,0.0,0.0,50.0,0.0,25.0,29.0,61.0,8.0,5.0,521.0,1227.0,43.0,615.0,90.0,77.0,Mehmet-Demirkol
13.0,586.0,346.0,2504.0,41.0,57.0,178.0,178.0,35.0,0.0,99.0,69.0,0.0,811.0,0.0,0.0,9.0,0.0,9.0,24.0,58.0,8.0,6.0,732.0,1954.0,36.0,607.0,99.0,74.0,Mehmet-Demirkol
0.0,560.0,520.0,2764.0,59.0,50.0,0.0,0.0,32.0,0.0,161.0,32.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,23.0,65.0,9.0,5.0,528.0,1242.0,43.0,613.0,65.0,78.0,Mehmet-Demirkol
0.0,583.0,458.0,4020.0,45.0,70.0,1507.0,0.0,35.0,0.0,186.0,93.0,93.0,581.0,0.0,0.0,0.0,0.0,46.0,27.0,66.0,9.0,5.0,515.0,1240.0,44.0,620.0,91.0,79.0,Mehmet-Demirkol
0.0,440.0,400.0,3196.0,45.0,45.0,0.0,0.0,41.0,23.0,116.0,93.0,116.0,651.0,0.0,0.0,0.0,0.0,0.0,17.0,65.0,9.0,6.0,532.0,1277.0,43.0,616.0,105.0,77.0,Mehmet-Demirkol
0.0,687.0,187.0,2803.0,65.0,42.0,1401.0,0.0,28.0,20.0,81.0,81.0,81.0,673.0,0.0,0.0,0.0,0.0,61.0,24.0,49.0,7.0,5.0,527.0,1257.0,43.0,616.0,97.0,77.0,Mehmet-Demirkol
0.0,333.0,583.0,3977.0,28.0,113.0,568.0,0.0,17.0,21.0,413.0,21.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,25.0,59.0,8.0,5.0,493.0,1190.0,45.0,625.0,101.0,80.0,Mehmet-Demirkol
0.0,351.0,324.0,4421.0,37.0,74.0,0.0,0.0,23.0,0.0,180.0,20.0,40.0,740.0,0.0,2000.0,0.0,0.0,0.0,25.0,59.0,8.0,5.0,592.0,1469.0,41.0,611.0,95.0,77.0,Mehmet-Demirkol
19.0,346.0,423.0,2325.0,38.0,74.0,664.0,166.0,38.0,0.0,169.0,72.0,48.0,581.0,0.0,3030.0,12.0,0.0,84.0,30.0,42.0,6.0,5.0,741.0,1895.0,36.0,600.0,113.0,68.0,Mehmet-Demirkol
0.0,478.0,391.0,3626.0,41.0,56.0,518.0,0.0,31.0,0.0,250.0,0.0,62.0,687.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,9.0,6.0,511.0,1245.0,44.0,623.0,75.0,82.0,Mehmet-Demirkol
0.0,111.0,185.0,4365.0,51.0,47.0,0.0,0.0,27.0,0.0,243.0,24.0,48.0,682.0,0.0,0.0,0.0,0.0,0.0,23.0,74.0,9.0,6.0,563.0,1404.0,42.0,617.0,85.0,80.0,Mehmet-Demirkol
0.0,512.0,237.0,2234.0,29.0,78.0,186.0,0.0,39.0,22.0,119.0,111.0,29.0,656.0,0.0,0.0,0.0,14.0,44.0,26.0,52.0,7.0,6.0,721.0,1890.0,37.0,605.0,111.0,72.0,Mehmet-Demirkol
0.0,333.0,305.0,3448.0,57.0,49.0,0.0,0.0,38.0,0.0,55.0,18.0,185.0,740.0,0.0,0.0,0.0,0.0,0.0,24.0,57.0,8.0,5.0,562.0,1312.0,42.0,607.0,94.0,73.0,Mehmet-Demirkol
0.0,366.0,466.0,7211.0,24.0,81.0,0.0,0.0,19.0,0.0,138.0,27.0,0.0,833.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,7.0,6.0,520.0,1220.0,43.0,614.0,113.0,75.0,Mehmet-Demirkol
0.0,300.0,250.0,4123.0,41.0,51.0,0.0,0.0,30.0,26.0,315.0,78.0,26.0,552.0,0.0,0.0,0.0,0.0,0.0,28.0,80.0,10.0,6.0,506.0,1177.0,44.0,616.0,103.0,75.0,Mehmet-Demirkol
0.0,621.0,135.0,2554.0,54.0,43.0,0.0,0.0,21.0,0.0,253.0,59.0,44.0,582.0,0.0,0.0,0.0,0.0,59.0,32.0,55.0,8.0,5.0,574.0,1377.0,41.0,609.0,114.0,73.0,Mehmet-Demirkol
18.0,567.0,342.0,2737.0,44.0,89.0,0.0,0.0,27.0,9.0,201.0,96.0,57.0,591.0,0.0,0.0,9.0,9.0,24.0,25.0,51.0,7.0,5.0,796.0,2087.0,35.0,600.0,103.0,67.0,Mehmet-Demirkol
0.0,391.0,43.0,1621.0,70.0,48.0,0.0,0.0,27.0,71.0,380.0,23.0,23.0,476.0,0.0,2380.0,0.0,0.0,0.0,42.0,65.0,9.0,5.0,501.0,1198.0,44.0,622.0,92.0,80.0,Mehmet-Demirkol
47.0,666.0,380.0,1736.0,55.0,90.0,347.0,0.0,17.0,50.0,88.0,139.0,0.0,658.0,0.0,0.0,37.0,25.0,0.0,25.0,50.0,7.0,5.0,585.0,1420.0,41.0,609.0,91.0,76.0,Mehmet-Demirkol
0.0,375.0,302.0,1003.0,35.0,63.0,668.0,167.0,28.0,5.0,141.0,146.0,38.0,603.0,0.0,0.0,0.0,0.0,65.0,22.0,47.0,6.0,6.0,748.0,2032.0,36.0,607.0,114.0,73.0,Mehmet-Demirkol
125.0,666.0,583.0,3141.0,47.0,68.0,0.0,0.0,15.0,54.0,81.0,108.0,27.0,540.0,0.0,0.0,81.0,0.0,108.0,18.0,56.0,8.0,5.0,504.0,1179.0,44.0,617.0,73.0,79.0,Mehmet-Demirkol
0.0,525.0,300.0,3977.0,71.0,34.0,284.0,0.0,19.0,22.0,147.0,147.0,113.0,545.0,0.0,0.0,0.0,0.0,22.0,23.0,66.0,9.0,5.0,619.0,1449.0,40.0,599.0,80.0,71.0,Mehmet-Demirkol
0.0,258.0,290.0,2068.0,55.0,79.0,689.0,0.0,37.0,22.0,45.0,68.0,136.0,704.0,0.0,0.0,0.0,0.0,22.0,28.0,67.0,10.0,5.0,580.0,1338.0,41.0,602.0,118.0,69.0,Mehmet-Demirkol
0.0,473.0,157.0,3351.0,50.0,55.0,0.0,0.0,22.0,0.0,250.0,0.0,187.0,562.0,0.0,0.0,0.0,0.0,0.0,24.0,75.0,10.0,6.0,501.0,1255.0,44.0,630.0,113.0,83.0,Mehmet-Demirkol
0.0,562.0,187.0,4864.0,48.0,32.0,0.0,0.0,37.0,0.0,380.0,79.0,206.0,333.0,0.0,0.0,0.0,0.0,0.0,30.0,101.0,13.0,5.0,503.0,1220.0,44.0,624.0,66.0,83.0,Mehmet-Demirkol
74.0,518.0,370.0,5882.0,40.0,45.0,0.0,0.0,9.0,0.0,200.0,54.0,181.0,472.0,0.0,1818.0,36.0,36.0,0.0,19.0,61.0,8.0,5.0,528.0,1204.0,43.0,608.0,67.0,75.0,Mehmet-Demirkol
51.0,558.0,376.0,2862.0,41.0,70.0,954.0,0.0,22.0,8.0,152.0,96.0,8.0,632.0,8.0,800.0,32.0,0.0,56.0,27.0,50.0,7.0,5.0,718.0,1913.0,37.0,607.0,111.0,74.0,Mehmet-Demirkol
0.0,500.0,423.0,4128.0,100.0,41.0,917.0,0.0,4.0,0.0,138.0,55.0,27.0,750.0,0.0,0.0,0.0,0.0,27.0,26.0,59.0,9.0,5.0,529.0,1239.0,43.0,613.0,87.0,76.0,Mehmet-Demirkol
45.0,590.0,318.0,1932.0,67.0,43.0,483.0,483.0,24.0,0.0,281.0,31.0,0.0,656.0,0.0,0.0,31.0,0.0,0.0,24.0,72.0,10.0,5.0,522.0,1251.0,43.0,618.0,83.0,79.0,Mehmet-Demirkol
32.0,688.0,327.0,2594.0,55.0,75.0,798.0,0.0,13.0,0.0,226.0,117.0,39.0,562.0,0.0,0.0,15.0,15.0,23.0,33.0,62.0,8.0,5.0,694.0,1675.0,37.0,596.0,64.0,70.0,Mehmet-Demirkol
0.0,375.0,187.0,3797.0,67.0,37.0,0.0,0.0,37.0,38.0,115.0,57.0,173.0,615.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,8.0,6.0,550.0,1357.0,42.0,617.0,95.0,79.0,Mehmet-Demirkol
25.0,363.0,415.0,2538.0,52.0,59.0,676.0,0.0,23.0,16.0,183.0,58.0,16.0,616.0,33.0,0.0,16.0,0.0,58.0,22.0,58.0,7.0,6.0,736.0,1867.0,36.0,600.0,101.0,69.0,Mehmet-Demirkol
0.0,434.0,391.0,4545.0,72.0,54.0,0.0,454.0,36.0,0.0,181.0,0.0,151.0,666.0,0.0,0.0,0.0,0.0,0.0,27.0,69.0,10.0,5.0,529.0,1227.0,43.0,611.0,54.0,78.0,Mehmet-Demirkol
0.0,590.0,545.0,3061.0,51.0,61.0,0.0,0.0,34.0,0.0,109.0,54.0,0.0,818.0,0.0,0.0,0.0,0.0,18.0,23.0,52.0,7.0,6.0,587.0,1399.0,41.0,606.0,112.0,72.0,Mehmet-Demirkol
0.0,531.0,187.0,4832.0,44.0,55.0,0.0,0.0,37.0,0.0,183.0,40.0,61.0,673.0,0.0,0.0,0.0,40.0,0.0,28.0,72.0,9.0,6.0,568.0,1335.0,41.0,607.0,95.0,73.0,Mehmet-Demirkol
0.0,585.0,487.0,3947.0,44.0,47.0,0.0,0.0,23.0,0.0,192.0,19.0,0.0,788.0,0.0,0.0,0.0,0.0,0.0,25.0,73.0,10.0,6.0,641.0,1574.0,39.0,604.0,110.0,71.0,Mehmet-Demirkol
38.0,551.0,333.0,2008.0,46.0,60.0,1606.0,0.0,10.0,33.0,99.0,57.0,115.0,479.0,0.0,0.0,24.0,16.0,173.0,32.0,51.0,7.0,6.0,697.0,1729.0,37.0,600.0,106.0,69.0,Mehmet-Demirkol
0.0,282.0,230.0,1657.0,13.0,24.0,0.0,2209.0,46.0,0.0,286.0,7.0,0.0,294.0,248.0,1550.0,0.0,139.0,7.0,23.0,72.0,9.0,6.0,629.0,1518.0,39.0,603.0,114.0,70.0,Nazlı-Ilıcak
60.0,484.0,212.0,1010.0,50.0,55.0,2525.0,0.0,10.0,66.0,244.0,11.0,11.0,200.0,344.0,5555.0,22.0,0.0,44.0,26.0,42.0,5.0,6.0,506.0,1144.0,44.0,611.0,86.0,74.0,Nazlı-Ilıcak
60.0,484.0,212.0,1010.0,50.0,55.0,2525.0,0.0,10.0,66.0,244.0,11.0,11.0,200.0,344.0,5555.0,22.0,0.0,44.0,26.0,42.0,5.0,6.0,506.0,1144.0,44.0,611.0,86.0,74.0,Nazlı-Ilıcak
0.0,413.0,241.0,2523.0,31.0,28.0,0.0,946.0,15.0,10.0,387.0,0.0,10.0,255.0,275.0,2040.0,0.0,40.0,0.0,24.0,81.0,10.0,6.0,606.0,1488.0,40.0,608.0,105.0,74.0,Nazlı-Ilıcak
0.0,257.0,228.0,4060.0,17.0,12.0,0.0,253.0,5.0,48.0,413.0,28.0,9.0,317.0,182.0,0.0,0.0,0.0,0.0,17.0,91.0,11.0,7.0,653.0,1657.0,39.0,607.0,94.0,75.0,Nazlı-Ilıcak
0.0,153.0,179.0,1951.0,17.0,26.0,0.0,3170.0,9.0,19.0,406.0,6.0,12.0,245.0,258.0,645.0,0.0,38.0,6.0,65.0,83.0,11.0,5.0,654.0,1575.0,39.0,600.0,100.0,70.0,Nazlı-Ilıcak
0.0,312.0,250.0,1851.0,37.0,61.0,1234.0,1234.0,12.0,33.0,288.0,16.0,0.0,220.0,406.0,0.0,0.0,0.0,33.0,29.0,75.0,10.0,6.0,474.0,1107.0,45.0,624.0,56.0,82.0,Nazlı-Ilıcak
0.0,357.0,321.0,3069.0,33.0,33.0,511.0,3836.0,7.0,14.0,314.0,0.0,42.0,192.0,342.0,714.0,0.0,71.0,14.0,57.0,107.0,13.0,6.0,642.0,1522.0,39.0,599.0,112.0,68.0,Nazlı-Ilıcak
0.0,370.0,148.0,2786.0,30.0,30.0,0.0,309.0,30.0,39.0,313.0,19.0,29.0,245.0,245.0,980.0,0.0,98.0,0.0,30.0,102.0,12.0,6.0,615.0,1585.0,40.0,614.0,66.0,82.0,Nazlı-Ilıcak
0.0,259.0,296.0,3508.0,21.0,48.0,438.0,2192.0,4.0,15.0,281.0,15.0,46.0,328.0,234.0,1562.0,0.0,0.0,62.0,37.0,67.0,8.0,6.0,545.0,1364.0,42.0,621.0,106.0,80.0,Nazlı-Ilıcak
32.0,258.0,419.0,1804.0,20.0,25.0,1030.0,0.0,20.0,8.0,300.0,0.0,0.0,221.0,389.0,2654.0,8.0,35.0,8.0,35.0,95.0,12.0,6.0,644.0,1563.0,39.0,602.0,113.0,70.0,Nazlı-Ilıcak
0.0,238.0,476.0,2325.0,27.0,18.0,0.0,0.0,41.0,28.0,394.0,28.0,0.0,239.0,211.0,1408.0,0.0,56.0,28.0,16.0,84.0,10.0,7.0,534.0,1329.0,43.0,622.0,112.0,80.0,Nazlı-Ilıcak
80.0,480.0,200.0,1960.0,39.0,43.0,1176.0,1176.0,15.0,36.0,195.0,60.0,0.0,256.0,353.0,1219.0,24.0,24.0,36.0,31.0,76.0,10.0,6.0,572.0,1496.0,41.0,623.0,87.0,85.0,Nazlı-Ilıcak
0.0,423.0,461.0,2912.0,32.0,32.0,647.0,0.0,19.0,10.0,397.0,10.0,0.0,279.0,225.0,0.0,0.0,43.0,32.0,34.0,94.0,12.0,6.0,592.0,1365.0,41.0,600.0,91.0,70.0,Nazlı-Ilıcak
0.0,395.0,270.0,2949.0,24.0,29.0,268.0,0.0,32.0,28.0,264.0,37.0,0.0,396.0,216.0,3773.0,0.0,0.0,18.0,26.0,58.0,7.0,6.0,648.0,1719.0,39.0,614.0,102.0,79.0,Nazlı-Ilıcak
0.0,366.0,366.0,1345.0,53.0,44.0,1345.0,0.0,22.0,25.0,278.0,25.0,0.0,329.0,265.0,1265.0,0.0,25.0,37.0,27.0,57.0,7.0,6.0,541.0,1352.0,42.0,621.0,49.0,86.0,Nazlı-Ilıcak
0.0,485.0,228.0,3180.0,21.0,17.0,0.0,0.0,17.0,32.0,336.0,32.0,0.0,347.0,217.0,3260.0,0.0,0.0,0.0,27.0,61.0,8.0,6.0,582.0,1414.0,41.0,610.0,109.0,74.0,Nazlı-Ilıcak
0.0,130.0,43.0,2811.0,28.0,8.0,401.0,2811.0,20.0,19.0,266.0,9.0,0.0,257.0,361.0,952.0,0.0,57.0,19.0,47.0,75.0,10.0,6.0,551.0,1273.0,42.0,606.0,94.0,73.0,Nazlı-Ilıcak
0.0,297.0,255.0,1792.0,32.0,30.0,537.0,716.0,16.0,11.0,361.0,5.0,0.0,282.0,276.0,0.0,0.0,33.0,28.0,29.0,92.0,11.0,6.0,719.0,1761.0,37.0,596.0,122.0,65.0,Nazlı-Ilıcak
0.0,318.0,181.0,2339.0,35.0,21.0,779.0,389.0,13.0,27.0,234.0,13.0,6.0,268.0,379.0,1379.0,0.0,27.0,27.0,30.0,78.0,10.0,6.0,714.0,1907.0,37.0,608.0,67.0,78.0,Nazlı-Ilıcak
0.0,391.0,173.0,4641.0,29.0,46.0,0.0,843.0,16.0,0.0,520.0,0.0,0.0,240.0,160.0,1333.0,0.0,26.0,40.0,23.0,72.0,10.0,5.0,544.0,1279.0,42.0,610.0,76.0,76.0,Nazlı-Ilıcak
0.0,346.0,230.0,2684.0,40.0,50.0,671.0,2348.0,20.0,28.0,285.0,28.0,9.0,238.0,371.0,0.0,0.0,19.0,19.0,42.0,81.0,10.0,6.0,593.0,1454.0,41.0,609.0,91.0,76.0,Nazlı-Ilıcak
0.0,263.0,315.0,3017.0,43.0,34.0,431.0,1293.0,17.0,0.0,428.0,0.0,0.0,242.0,285.0,2857.0,0.0,0.0,14.0,26.0,98.0,11.0,6.0,545.0,1332.0,42.0,617.0,88.0,79.0,Nazlı-Ilıcak
0.0,259.0,0.0,1501.0,30.0,30.0,0.0,4204.0,24.0,0.0,305.0,0.0,25.0,203.0,338.0,1694.0,0.0,84.0,25.0,51.0,95.0,12.0,6.0,614.0,1501.0,40.0,606.0,135.0,71.0,Nazlı-Ilıcak
0.0,259.0,0.0,1501.0,30.0,30.0,0.0,4204.0,24.0,0.0,305.0,0.0,25.0,203.0,338.0,1694.0,0.0,84.0,25.0,51.0,95.0,12.0,6.0,614.0,1501.0,40.0,606.0,135.0,71.0,Nazlı-Ilıcak
0.0,142.0,285.0,2839.0,36.0,16.0,0.0,1014.0,14.0,22.0,385.0,0.0,7.0,229.0,296.0,1481.0,0.0,44.0,0.0,21.0,102.0,13.0,6.0,701.0,1810.0,37.0,605.0,82.0,74.0,Nazlı-Ilıcak
